   2.9999999999999897E-014   7.2204773213562474E-016   1.3238234082257733E-017   7.3528596621788340E-016  -7.1315809520519069E-016   3.6102386606781237E-019   1.3238234082257733E-020   1835.0000000000000     
   3.1000000000002872E-014   7.1275229502922925E-016   1.3340679080720822E-017   7.2609297410995160E-016  -7.0566096116365438E-016   3.5637614751461461E-019   1.3340679080720822E-020   1831.0000000000000     
   3.2000000000005846E-014   7.1406141732221003E-016   1.3697951315822337E-017   7.2775936863803286E-016  -6.9894208117542473E-016   3.5703070866110500E-019   1.3697951315822337E-020   1811.0000000000000     
   3.3000000000008821E-014   7.0078877979705736E-016   1.3881769478648788E-017   7.1467054927570720E-016  -6.8999902731951084E-016   3.5039438989852868E-019   1.3881769478648787E-020   1804.0000000000000     
   3.4000000000011795E-014   7.1666403728851157E-016   1.4042407105041073E-017   7.3070644439355297E-016  -6.9699554505398224E-016   3.5833201864425577E-019   1.4042407105041073E-020   1790.0000000000000     
   3.5000000000014770E-014   7.0212949598816506E-016   1.4197906863422501E-017   7.1632740285158744E-016  -6.8686431957427257E-016   3.5106474799408255E-019   1.4197906863422501E-020   1782.0000000000000     
   3.6000000000017744E-014   7.1588114940321489E-016   1.4373657958911645E-017   7.3025480736212724E-016  -7.0040554174540079E-016   3.5794057470160747E-019   1.4373657958911646E-020   1780.0000000000000     
   3.7000000000020719E-014   7.1925924422175767E-016   1.4548258946920879E-017   7.3380750316867888E-016  -7.0428186830652452E-016   3.5962962211087881E-019   1.4548258946920880E-020   1770.0000000000000     
   3.8000000000023693E-014   7.0708876147924628E-016   1.4814981877927103E-017   7.2190374335717318E-016  -6.9091432633164319E-016   3.5354438073962314E-019   1.4814981877927103E-020   1762.0000000000000     
   3.9000000000026668E-014   7.1081912689145676E-016   1.5006113170918548E-017   7.2582524006237491E-016  -6.9160205574783044E-016   3.5540956344572838E-019   1.5006113170918549E-020   1759.0000000000000     
   4.0000000000029642E-014   7.1911830740553277E-016   1.5221502649264660E-017   7.3433981005479847E-016  -7.0037024531902140E-016   3.5955915370276641E-019   1.5221502649264661E-020   1761.0000000000000     
   4.1000000000032617E-014   7.2586760216285420E-016   1.5427407012549578E-017   7.4129500917540493E-016  -6.9997448548917235E-016   3.6293380108142711E-019   1.5427407012549578E-020   1741.0000000000000     
   4.2000000000035591E-014   7.0487804051349410E-016   1.5558991114147383E-017   7.2043703162764139E-016  -6.8164214836950682E-016   3.5243902025674706E-019   1.5558991114147382E-020   1729.0000000000000     
   4.3000000000038566E-014   7.0253354657387202E-016   1.5726959905746166E-017   7.1826050647961726E-016  -6.7639267176999467E-016   3.5126677328693599E-019   1.5726959905746168E-020   1727.0000000000000     
   4.4000000000041540E-014   7.1757262345667348E-016   1.5915953053177173E-017   7.3348857650985036E-016  -6.9321673590267218E-016   3.5878631172833674E-019   1.5915953053177171E-020   1715.0000000000000     
   4.5000000000044515E-014   7.0773878622607499E-016   1.6147580050189570E-017   7.2388636627626520E-016  -6.8300561179766060E-016   3.5386939311303748E-019   1.6147580050189569E-020   1709.0000000000000     
   4.6000000000047489E-014   7.1615522403251146E-016   1.6257636115264685E-017   7.3241286014777532E-016  -6.8780736504654053E-016   3.5807761201625574E-019   1.6257636115264686E-020   1709.0000000000000     
   4.7000000000050464E-014   7.1587900379151577E-016   1.6445401480698964E-017   7.3232440527221394E-016  -6.8751338106521888E-016   3.5793950189575791E-019   1.6445401480698964E-020   1704.0000000000000     
   4.8000000000053438E-014   7.0984614992264370E-016   1.6702185588940900E-017   7.2654833551158522E-016  -6.8003741557860973E-016   3.5492307496132183E-019   1.6702185588940899E-020   1708.0000000000000     
   4.9000000000056412E-014   7.1248157427359292E-016   1.6827536521360491E-017   7.2930911079495315E-016  -6.7930555270738187E-016   3.5624078713679646E-019   1.6827536521360491E-020   1697.0000000000000     
   5.0000000000059387E-014   7.0823150613340744E-016   1.7048211138042469E-017   7.2527971727144922E-016  -6.7775366503465362E-016   3.5411575306670372E-019   1.7048211138042470E-020   1691.0000000000000     
   5.1000000000062361E-014   7.0328255402774175E-016   1.7123010563479975E-017   7.2040556459122225E-016  -6.7425197387706143E-016   3.5164127701387086E-019   1.7123010563479976E-020   1686.0000000000000     
   5.2000000000065336E-014   7.0067740643621165E-016   1.7290331066469598E-017   7.1796773750268018E-016  -6.6965654242475406E-016   3.5033870321810584E-019   1.7290331066469599E-020   1681.0000000000000     
   5.3000000000068310E-014   7.1009481275827256E-016   1.7459745561689636E-017   7.2755455831996138E-016  -6.7415357546112279E-016   3.5504740637913626E-019   1.7459745561689637E-020   1675.0000000000000     
   5.4000000000071285E-014   7.1431906970900805E-016   1.7675649293215221E-017   7.3199471900222361E-016  -6.7870428701199199E-016   3.5715953485450402E-019   1.7675649293215220E-020   1676.0000000000000     
   5.5000000000074259E-014   7.0930594425805031E-016   1.7787945258545336E-017   7.2709388951659554E-016  -6.7281596124525588E-016   3.5465297212902514E-019   1.7787945258545337E-020   1669.0000000000000     
   5.6000000000077234E-014   7.1431114705180636E-016   1.8042431179913973E-017   7.3235357823171997E-016  -6.8596442791961139E-016   3.5715557352590318E-019   1.8042431179913972E-020   1663.0000000000000     
   5.7000000000079224E-014   7.1727523712800688E-016   1.8256456067737882E-017   7.3553169319574399E-016  -6.8429593929794243E-016   3.5863761856400342E-019   1.8256456067737883E-020   1658.0000000000000     
   5.8000000000075887E-014   7.1293256787633326E-016   1.8399896990444004E-017   7.3133246486677682E-016  -6.7676020297354013E-016   3.5646628393816663E-019   1.8399896990444003E-020   1656.0000000000000     
   5.9000000000072551E-014   7.0422199633808536E-016   1.8651854301474972E-017   7.2287385063956084E-016  -6.6821086232998402E-016   3.5211099816904268E-019   1.8651854301474973E-020   1650.0000000000000     
   6.0000000000069215E-014   7.0315214676454538E-016   1.8941328865203839E-017   7.2209347562974828E-016  -6.7026303935337487E-016   3.5157607338227269E-019   1.8941328865203838E-020   1645.0000000000000     
   6.1000000000065878E-014   7.0877718767649310E-016   1.8973964339014089E-017   7.2775115201550602E-016  -6.6963328963607302E-016   3.5438859383824654E-019   1.8973964339014089E-020   1644.0000000000000     
   6.2000000000062542E-014   7.0913524084724972E-016   1.9135227151740810E-017   7.2827046799899220E-016  -6.7286450219838961E-016   3.5456762042362485E-019   1.9135227151740809E-020   1643.0000000000000     
   6.3000000000059205E-014   7.0882066199274038E-016   1.9366099074159467E-017   7.2818676106689897E-016  -6.7710384204856310E-016   3.5441033099637021E-019   1.9366099074159468E-020   1634.0000000000000     
   6.4000000000055869E-014   7.0775121189809942E-016   1.9530437105104996E-017   7.2728164900320350E-016  -6.6481833115041225E-016   3.5387560594904969E-019   1.9530437105104996E-020   1631.0000000000000     
   6.5000000000052533E-014   7.1049856648862408E-016   1.9680240289634115E-017   7.3017880677825753E-016  -6.7384447698388352E-016   3.5524928324431202E-019   1.9680240289634116E-020   1623.0000000000000     
   6.6000000000049196E-014   7.0481787818248752E-016   1.9809869257496519E-017   7.2462774743998377E-016  -6.6203155055696691E-016   3.5240893909124378E-019   1.9809869257496518E-020   1621.0000000000000     
   6.7000000000045860E-014   7.0791820404371510E-016   1.9888828514816343E-017   7.2780703255853065E-016  -6.6527807266329400E-016   3.5395910202185755E-019   1.9888828514816343E-020   1611.0000000000000     
   6.8000000000042523E-014   7.0830816801365682E-016   1.9953119591697757E-017   7.2826128760535384E-016  -6.6542987317628747E-016   3.5415408400682839E-019   1.9953119591697757E-020   1614.0000000000000     
   6.9000000000039187E-014   7.1788331950832552E-016   2.0056680307418993E-017   7.3793999981574321E-016  -6.7197824923811473E-016   3.5894165975416276E-019   2.0056680307418991E-020   1612.0000000000000     
   7.0000000000035850E-014   7.0495364629959517E-016   2.0158262499387205E-017   7.2511190879898068E-016  -6.6448283849408641E-016   3.5247682314979758E-019   2.0158262499387205E-020   1608.0000000000000     
   7.1000000000032514E-014   7.1294006835727239E-016   2.0235028118606296E-017   7.3317509647587751E-016  -6.7263983125169009E-016   3.5647003417863618E-019   2.0235028118606296E-020   1604.0000000000000     
   7.2000000000029178E-014   7.0621872142992872E-016   2.0378651772173035E-017   7.2659737320210306E-016  -6.6352044814320977E-016   3.5310936071496437E-019   2.0378651772173035E-020   1607.0000000000000     
   7.3000000000025841E-014   7.0820722052782105E-016   2.0506654588014574E-017   7.2871387511583570E-016  -6.6381177198754719E-016   3.5410361026391051E-019   2.0506654588014573E-020   1608.0000000000000     
   7.4000000000022505E-014   7.1471773772479323E-016   2.0630430583476289E-017   7.3534816830827018E-016  -6.7304615140618170E-016   3.5735886886239664E-019   2.0630430583476289E-020   1605.0000000000000     
   7.5000000000019168E-014   7.0443304188472748E-016   2.0684821181150493E-017   7.2511786306587707E-016  -6.5858302672485225E-016   3.5221652094236373E-019   2.0684821181150494E-020   1605.0000000000000     
   7.6000000000015832E-014   7.0484233401970435E-016   2.0819579694781729E-017   7.2566191371448567E-016  -6.5947791599602179E-016   3.5242116700985217E-019   2.0819579694781729E-020   1601.0000000000000     
   7.7000000000012496E-014   7.0165267242673413E-016   2.0966537208857777E-017   7.2261920963559284E-016  -6.5220361348194592E-016   3.5082633621336706E-019   2.0966537208857778E-020   1598.0000000000000     
   7.8000000000009159E-014   7.0576362275993952E-016   2.1169302759936592E-017   7.2693292551987553E-016  -6.5802201147739293E-016   3.5288181137996975E-019   2.1169302759936592E-020   1595.0000000000000     
   7.9000000000005823E-014   7.0231072793891485E-016   2.1254891380821559E-017   7.2356561931973600E-016  -6.5653822080377081E-016   3.5115536396945742E-019   2.1254891380821559E-020   1596.0000000000000     
   8.0000000000002486E-014   7.1207938369001042E-016   2.1550323555844115E-017   7.3362970724585604E-016  -6.7029314834447532E-016   3.5603969184500523E-019   2.1550323555844116E-020   1590.0000000000000     
   8.0999999999999150E-014   7.0790007800403746E-016   2.1594178972227907E-017   7.2949425697626743E-016  -6.6376894332189093E-016   3.5395003900201872E-019   2.1594178972227907E-020   1591.0000000000000     
   8.1999999999995814E-014   7.1346619598834542E-016   2.1848753982104750E-017   7.3531494997045135E-016  -6.7141969837741787E-016   3.5673309799417270E-019   2.1848753982104750E-020   1586.0000000000000     
   8.2999999999992477E-014   7.0476218019557414E-016   2.1879767509682269E-017   7.2664194770525732E-016  -6.6138511767290389E-016   3.5238109009778705E-019   2.1879767509682267E-020   1591.0000000000000     
   8.3999999999989141E-014   7.0428484600503650E-016   2.1972888819769715E-017   7.2625773482480672E-016  -6.6201033736483511E-016   3.5214242300251826E-019   2.1972888819769715E-020   1585.0000000000000     
   8.4999999999985804E-014   7.1083414358898087E-016   2.2064155920803770E-017   7.3289829950978512E-016  -6.7329507602930543E-016   3.5541707179449044E-019   2.2064155920803770E-020   1585.0000000000000     
   8.5999999999982468E-014   7.0706510913435666E-016   2.2181669714222345E-017   7.2924677884857769E-016  -6.6984500986363774E-016   3.5353255456717832E-019   2.2181669714222346E-020   1581.0000000000000     
   8.6999999999979132E-014   7.1462069662513485E-016   2.2211498102688511E-017   7.3683219472782374E-016  -6.7342883590412817E-016   3.5731034831256745E-019   2.2211498102688512E-020   1578.0000000000000     
   8.7999999999975795E-014   7.0230441110799684E-016   2.2221268166011011E-017   7.2452567927400791E-016  -6.6027493904119743E-016   3.5115220555399841E-019   2.2221268166011010E-020   1575.0000000000000     
   8.8999999999972459E-014   7.1536403880228700E-016   2.2094166165613223E-017   7.3745820496790163E-016  -6.7498074156661942E-016   3.5768201940114352E-019   2.2094166165613223E-020   1579.0000000000000     
   8.9999999999969122E-014   7.0377077320983958E-016   2.2250676877249140E-017   7.2602145008708852E-016  -6.6381558365362705E-016   3.5188538660491977E-019   2.2250676877249139E-020   1572.0000000000000     
   9.0999999999965786E-014   7.0932975692795907E-016   2.2306603745844928E-017   7.3163636067380402E-016  -6.6940974765680978E-016   3.5466487846397956E-019   2.2306603745844929E-020   1570.0000000000000     
   9.1999999999962449E-014   7.0009554328314057E-016   2.2421953169110161E-017   7.2251749645225064E-016  -6.6062173943523915E-016   3.5004777164157026E-019   2.2421953169110162E-020   1569.0000000000000     
   9.2999999999959113E-014   7.0079074703467438E-016   2.2528755652770734E-017   7.2331950268744467E-016  -6.6000407870537525E-016   3.5039537351733720E-019   2.2528755652770733E-020   1564.0000000000000     
   9.3999999999955777E-014   7.0807663243945332E-016   2.2609519411413683E-017   7.3068615185086613E-016  -6.6689206305756728E-016   3.5403831621972668E-019   2.2609519411413683E-020   1566.0000000000000     
   9.4999999999952440E-014   7.0825205035346012E-016   2.2709281409397450E-017   7.3096133176285810E-016  -6.6706678892874316E-016   3.5412602517673006E-019   2.2709281409397451E-020   1560.0000000000000     
   9.5999999999949104E-014   7.0925832927662857E-016   2.2695790041183788E-017   7.3195411931781186E-016  -6.6832771656772889E-016   3.5462916463831430E-019   2.2695790041183788E-020   1558.0000000000000     
   9.6999999999945767E-014   7.0583807791786159E-016   2.2687143644330807E-017   7.2852522156219239E-016  -6.6332887160683017E-016   3.5291903895893078E-019   2.2687143644330808E-020   1556.0000000000000     
   9.7999999999942431E-014   7.0518178587921568E-016   2.2898480920236783E-017   7.2808026679945221E-016  -6.6363237966604083E-016   3.5259089293960784E-019   2.2898480920236784E-020   1554.0000000000000     
   9.8999999999939095E-014   7.0437740588172708E-016   2.2906006318466893E-017   7.2728341220019532E-016  -6.6147545499347807E-016   3.5218870294086357E-019   2.2906006318466893E-020   1549.0000000000000     
   9.9999999999935758E-014   7.0690348513161481E-016   2.3067166393396270E-017   7.2997065152501199E-016  -6.6236238337210944E-016   3.5345174256580742E-019   2.3067166393396268E-020   1552.0000000000000     
